,,Table S3. List of DEGs across GSE150899.,,,,,,
,,,,,,,,
Gene_ID,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,Gene_Symbol,Gene_Description
3765,2.037976038,0.415407738,0.806714869,0.5149375,0.606596695,0.75633252,KCNJ9,potassium inwardly rectifying channel subfamily J member 9 [Source:HGNC Symbol;Acc:HGNC:6270]
3766,49.04813888,0.651157523,0.562235557,1.158157848,0.246799626,0.425802633,KCNJ10,potassium inwardly rectifying channel subfamily J member 10 [Source:HGNC Symbol;Acc:HGNC:6256]
3767,102.0042925,0.325680008,0.331132978,0.983532386,0.325345484,0.510812629,KCNJ11,potassium inwardly rectifying channel subfamily J member 11 [Source:HGNC Symbol;Acc:HGNC:6257]
3768,73.54203978,-0.159020943,0.366646214,-0.433717675,0.66449347,0.798194731,KCNJ12,potassium inwardly rectifying channel subfamily J member 12 [Source:HGNC Symbol;Acc:HGNC:6258]
3769,67.28102319,-2.312629533,0.529056168,-4.371236309,1.24E-05,0.00014433,KCNJ13,potassium inwardly rectifying channel subfamily J member 13 [Source:HGNC Symbol;Acc:HGNC:6259]
3770,32.53132107,-0.267865287,0.229703338,-1.166135808,0.243559541,0.422495606,KCNJ14,potassium inwardly rectifying channel subfamily J member 14 [Source:HGNC Symbol;Acc:HGNC:6260]
3772,3589.37349,-0.11748027,0.320902586,-0.36609325,0.714295494,0.83007326,KCNJ15,potassium inwardly rectifying channel subfamily J member 15 [Source:HGNC Symbol;Acc:HGNC:6261]
3773,6303.206189,0.525776753,0.329448196,1.5959315,0.110504088,0.243817267,KCNJ16,potassium inwardly rectifying channel subfamily J member 16 [Source:HGNC Symbol;Acc:HGNC:6262]
3775,290.060556,1.056047313,0.275434655,3.834111982,0.000126019,0.001059418,KCNK1,potassium two pore domain channel subfamily K member 1 [Source:HGNC Symbol;Acc:HGNC:6272]
3776,271.8185406,-2.832538832,0.455723498,-6.21547681,5.12E-10,1.94E-08,KCNK2,potassium two pore domain channel subfamily K member 2 [Source:HGNC Symbol;Acc:HGNC:6277]
3777,140.6765279,-0.96649089,0.345736886,-2.795452059,0.005182719,0.023248219,KCNK3,potassium two pore domain channel subfamily K member 3 [Source:HGNC Symbol;Acc:HGNC:6278]
3778,209.7490119,0.575195019,0.417240893,1.378568181,0.168027933,0.327731173,KCNMA1,potassium calcium-activated channel subfamily M alpha 1 [Source:HGNC Symbol;Acc:HGNC:6284]
3779,87.86696564,1.262888579,0.385298522,3.277688619,0.001046608,0.006349581,KCNMB1,potassium calcium-activated channel subfamily M regulatory beta subunit 1 [Source:HGNC Symbol;Acc:HGNC:6285]
3780,6.035183382,1.28897213,0.503000872,2.562564407,0.010390231,0.040336422,KCNN1,potassium calcium-activated channel subfamily N member 1 [Source:HGNC Symbol;Acc:HGNC:6290]
3781,12.43007953,0.808331019,0.342009029,2.363478593,0.018104273,0.062362172,KCNN2,potassium calcium-activated channel subfamily N member 2 [Source:HGNC Symbol;Acc:HGNC:6291]
3782,227.8827341,0.027713377,0.211319291,0.131144568,0.895660946,0.944032625,KCNN3,potassium calcium-activated channel subfamily N member 3 [Source:HGNC Symbol;Acc:HGNC:6292]
3783,653.9717687,2.6747211,0.461492567,5.795805371,6.80E-09,1.98E-07,KCNN4,potassium calcium-activated channel subfamily N member 4 [Source:HGNC Symbol;Acc:HGNC:6293]
3784,1286.980881,-0.771364995,0.207659591,-3.71456475,0.000203554,0.001589371,KCNQ1,potassium voltage-gated channel subfamily Q member 1 [Source:HGNC Symbol;Acc:HGNC:6294]
3785,1.393905736,0.22958546,0.777930058,0.295123523,0.76789952,0.864687072,KCNQ2,potassium voltage-gated channel subfamily Q member 2 [Source:HGNC Symbol;Acc:HGNC:6296]
3786,488.7177109,4.364762552,0.344854975,12.65680611,1.03E-36,1.75E-33,KCNQ3,potassium voltage-gated channel subfamily Q member 3 [Source:HGNC Symbol;Acc:HGNC:6297]
3787,8.017076931,0.486115222,0.455580306,1.067024224,0.285960897,0.468806421,KCNS1,potassium voltage-gated channel modifier subfamily S member 1 [Source:HGNC Symbol;Acc:HGNC:6300]
3788,5.982545893,0.223929326,0.71341486,0.313883742,0.753609339,0.855423351,KCNS2,potassium voltage-gated channel modifier subfamily S member 2 [Source:HGNC Symbol;Acc:HGNC:6301]
3790,162.4612426,1.286661097,0.240063743,5.359664403,8.34E-08,1.82E-06,KCNS3,potassium voltage-gated channel modifier subfamily S member 3 [Source:HGNC Symbol;Acc:HGNC:6302]
3791,1585.002737,-0.791972298,0.234615836,-3.375613137,0.000736514,0.004739464,KDR,kinase insert domain receptor [Source:HGNC Symbol;Acc:HGNC:6307]
3792,40.61789188,1.144918435,0.654975434,1.748032637,0.080458376,0.193006537,KEL,Kell metallo-endopeptidase (Kell blood group) [Source:HGNC Symbol;Acc:HGNC:6308]
3795,52.12167038,-0.113911627,0.243129952,-0.468521571,0.639411649,0.779550419,KHK,ketohexokinase [Source:HGNC Symbol;Acc:HGNC:6315]
3796,441.4848635,-0.117594202,0.308334369,-0.38138532,0.702917352,0.822797237,KIF2A,kinesin family member 2A [Source:HGNC Symbol;Acc:HGNC:6318]
3797,220.0109913,-0.14127105,0.232146863,-0.608541715,0.542828248,0.707774174,KIF3C,kinesin family member 3C [Source:HGNC Symbol;Acc:HGNC:6321]
3798,74.44234444,-0.519770955,0.441351496,-1.177680283,0.23892409,0.416818814,KIF5A,kinesin family member 5A [Source:HGNC Symbol;Acc:HGNC:6323]
3799,2590.923592,0.054095839,0.167973824,0.322049221,0.747415406,0.852069885,KIF5B,kinesin family member 5B [Source:HGNC Symbol;Acc:HGNC:6324]
3800,69.95857516,-0.445347036,0.211474065,-2.105917976,0.035211478,0.104515689,KIF5C,kinesin family member 5C [Source:HGNC Symbol;Acc:HGNC:6325]
3801,1416.074674,0.031455477,0.218423378,0.144011496,0.885491392,0.938181507,KIFC3,kinesin family member C3 [Source:HGNC Symbol;Acc:HGNC:6326]
3802,1.69089533,0.212687974,0.570713145,0.372670536,0.709393668,0.826724203,KIR2DL1,"killer cell immunoglobulin like receptor, two Ig domains and long cytoplasmic tail 1 [Source:HGNC Symbol;Acc:HGNC:6329]"
3802,1.69089533,0.212687974,0.570713145,0.372670536,0.709393668,0.826724203,KIR2DS1,"killer cell immunoglobulin like receptor, two Ig domains and short cytoplasmic tail 1 [Source:HGNC Symbol;Acc:HGNC:6333]"
3804,2.372397929,0.28152055,0.638747882,0.440738135,0.659402585,0.794685694,KIR2DL3,"killer cell immunoglobulin like receptor, two Ig domains and long cytoplasmic tail 3 [Source:HGNC Symbol;Acc:HGNC:6331]"
3805,6.242397083,-0.707427213,0.459840368,-1.538419117,0.123946171,0.264148174,KIR2DL4,"killer cell immunoglobulin like receptor, two Ig domains and long cytoplasmic tail 4 [Source:HGNC Symbol;Acc:HGNC:6332]"
3809,3.070845658,-0.890735885,0.526839099,-1.69071712,0.090890843,0.211225608,KIR2DS4,"killer cell immunoglobulin like receptor, two Ig domains and short cytoplasmic tail 4 [Source:HGNC Symbol;Acc:HGNC:6336]"
3811,2.253767765,-0.37310052,0.64960397,-0.574350738,0.565730481,0.726485454,KIR3DL1,"killer cell immunoglobulin like receptor, three Ig domains and long cytoplasmic tail 1 [Source:HGNC Symbol;Acc:HGNC:6338]"
3812,4.741477673,0.225612204,0.723464605,0.311849678,0.755154768,0.856389949,KIR3DL2,"killer cell immunoglobulin like receptor, three Ig domains and long cytoplasmic tail 2 [Source:HGNC Symbol;Acc:HGNC:6339]"
3814,2.01020187,3.494600532,0.886514946,3.941953318,8.08E-05,0.000725369,KISS1,KiSS-1 metastasis suppressor [Source:HGNC Symbol;Acc:HGNC:6341]
3815,1010.341516,-3.00058544,0.334015548,-8.98337056,2.63E-19,4.80E-17,KIT,"KIT proto-oncogene, receptor tyrosine kinase [Source:HGNC Symbol;Acc:HGNC:6342]"
3816,26.15293269,-0.707160691,0.647289245,-1.092495661,0.274615297,0.456471928,KLK1,kallikrein 1 [Source:HGNC Symbol;Acc:HGNC:6357]
3817,42.13529335,-3.60286764,0.533219605,-6.756817656,1.41E-11,7.72E-10,KLK2,kallikrein related peptidase 2 [Source:HGNC Symbol;Acc:HGNC:6363]
3818,112.6773189,0.45961372,0.290081877,1.584427556,0.113096455,0.247731684,KLKB1,kallikrein B1 [Source:HGNC Symbol;Acc:HGNC:6371]
3820,69.64793008,0.36796621,0.517232501,0.71141355,0.476828005,0.653722686,KLRB1,killer cell lectin like receptor B1 [Source:HGNC Symbol;Acc:HGNC:6373]
3821,20.13903443,0.517295879,0.4527052,1.142677128,0.253172669,0.433400821,KLRC1,killer cell lectin like receptor C1 [Source:HGNC Symbol;Acc:HGNC:6374]
3822,8.84640468,-0.082370911,0.480039009,-0.17159212,0.863758203,0.924536945,KLRC2,killer cell lectin like receptor C2 [Source:HGNC Symbol;Acc:HGNC:6375]
3823,12.53529552,-0.042427362,0.484867203,-0.087503057,0.930271656,0.963363013,KLRC3,killer cell lectin like receptor C3 [Source:HGNC Symbol;Acc:HGNC:6376]
3824,65.24716788,0.300022271,0.439842723,0.682112618,0.495167743,0.668988774,KLRD1,killer cell lectin like receptor D1 [Source:HGNC Symbol;Acc:HGNC:6378]
3827,0.571470382,1.160736658,0.960506506,1.208463088,0.226869186,0.401624258,KNG1,kininogen 1 [Source:HGNC Symbol;Acc:HGNC:6383]
3831,1259.716936,0.327001733,0.071747971,4.557644318,5.17E-06,6.82E-05,KLC1,kinesin light chain 1 [Source:HGNC Symbol;Acc:HGNC:6387]
3832,125.3665477,0.21569505,0.281117156,0.767278144,0.44291616,0.624316385,KIF11,kinesin family member 11 [Source:HGNC Symbol;Acc:HGNC:6388]
3833,86.30361686,0.504083,0.461330962,1.092671079,0.274538242,0.456394218,KIFC1,kinesin family member C1 [Source:HGNC Symbol;Acc:HGNC:6389]
3834,3.357535787,-0.829395562,0.637647525,-1.300711645,0.193357175,0.361435975,KIF25,kinesin family member 25 [Source:HGNC Symbol;Acc:HGNC:6390]
3835,1043.1747,0.480301593,0.143186809,3.354370398,0.000795458,0.005057164,KIF22,kinesin family member 22 [Source:HGNC Symbol;Acc:HGNC:6391]
3836,1188.36765,0.332198864,0.083686115,3.969581633,7.20E-05,0.000657197,KPNA1,karyopherin subunit alpha 1 [Source:HGNC Symbol;Acc:HGNC:6394]
3837,2787.161589,0.199586199,0.10934656,1.825262725,0.067961392,0.17009835,KPNB1,karyopherin subunit beta 1 [Source:HGNC Symbol;Acc:HGNC:6400]
3838,490.5651893,0.123572229,0.313265165,0.394465272,0.693237562,0.816165172,KPNA2,karyopherin subunit alpha 2 [Source:HGNC Symbol;Acc:HGNC:6395]
3839,648.2436301,-0.143581136,0.123599283,-1.161666412,0.245370994,0.424371026,KPNA3,karyopherin subunit alpha 3 [Source:HGNC Symbol;Acc:HGNC:6396]
3840,1123.29701,-0.113660673,0.100302384,-1.133180178,0.257138597,0.437868057,KPNA4,karyopherin subunit alpha 4 [Source:HGNC Symbol;Acc:HGNC:6397]
3841,498.9063588,-0.551013934,0.180510301,-3.052534571,0.002269176,0.011978313,KPNA5,karyopherin subunit alpha 5 [Source:HGNC Symbol;Acc:HGNC:6398]
3842,2150.046533,-0.586312074,0.163002056,-3.596961211,0.000321956,0.002354423,TNPO1,transportin 1 [Source:HGNC Symbol;Acc:HGNC:6401]
3843,2218.134673,-0.126488974,0.095923965,-1.318637881,0.187290203,0.353369021,IPO5,importin 5 [Source:HGNC Symbol;Acc:HGNC:6402]
3845,618.1095198,-0.089233862,0.13284903,-0.671693742,0.501778686,0.674688909,KRAS,"KRAS proto-oncogene, GTPase [Source:HGNC Symbol;Acc:HGNC:6407]"
3846,6.894730958,2.154359918,0.425368054,5.064696088,4.09E-07,7.45E-06,KRTAP5-9,keratin associated protein 5-9 [Source:HGNC Symbol;Acc:HGNC:23604]
3848,0.867519158,1.520477201,0.892161448,1.704262389,0.088332078,0.206740701,KRT1,keratin 1 [Source:HGNC Symbol;Acc:HGNC:6412]
3849,3.311752168,1.343531812,1.280415228,1.049293841,0.2940429,0.477456123,KRT2,keratin 2 [Source:HGNC Symbol;Acc:HGNC:6439]
3850,2.909362701,-1.766706687,0.582039111,-3.035374523,0.002402372,0.012558614,KRT3,keratin 3 [Source:HGNC Symbol;Acc:HGNC:6440]
3851,6.835204067,-3.765066385,0.945703882,-3.981231819,6.86E-05,0.000630153,KRT4,keratin 4 [Source:HGNC Symbol;Acc:HGNC:6441]
3852,21.1680667,2.168584854,0.672685606,3.223771751,0.001265142,0.007434756,KRT5,keratin 5 [Source:HGNC Symbol;Acc:HGNC:6442]
3853,12.79918984,2.605144086,0.706486118,3.687466771,0.000226498,0.001740916,KRT6A,keratin 6A [Source:HGNC Symbol;Acc:HGNC:6443]
3854,1.840772955,2.417128438,1.058223544,2.284137838,0.022363431,0.073492494,KRT6B,keratin 6B [Source:HGNC Symbol;Acc:HGNC:6444]
3855,6587.067024,-0.096487575,0.310357654,-0.310891559,0.755883061,0.856797225,KRT7,keratin 7 [Source:HGNC Symbol;Acc:HGNC:6445]
3856,14257.18211,-0.339427094,0.319153226,-1.063523933,0.287544418,0.470294726,KRT8,keratin 8 [Source:HGNC Symbol;Acc:HGNC:6446]
3858,58.44267984,-0.18278,0.122269119,-1.494899129,0.13494077,0.281051607,KRT10,keratin 10 [Source:HGNC Symbol;Acc:HGNC:6413]
3859,1.332488195,1.048741046,0.787615528,1.331539321,0.183011616,0.347405111,KRT12,keratin 12 [Source:HGNC Symbol;Acc:HGNC:6414]
3860,9.802240254,2.066179964,0.526412912,3.925017638,8.67E-05,0.000769597,KRT13,keratin 13 [Source:HGNC Symbol;Acc:HGNC:6415]
3861,5.879539149,1.682676386,0.580828557,2.897027642,0.003767166,0.018028534,KRT14,keratin 14 [Source:HGNC Symbol;Acc:HGNC:6416]
3866,59.46164573,2.816155431,0.413135242,6.816546118,9.33E-12,5.27E-10,KRT15,keratin 15 [Source:HGNC Symbol;Acc:HGNC:6421]
3868,7.778588168,3.036332872,0.820229875,3.70180722,0.000214069,0.001658109,KRT16,keratin 16 [Source:HGNC Symbol;Acc:HGNC:6423]
3872,182.8512933,3.718499107,0.676843506,5.493883112,3.93E-08,9.41E-07,KRT17,keratin 17 [Source:HGNC Symbol;Acc:HGNC:6427]
3875,4805.173675,0.338880352,0.284366232,1.191703916,0.233377362,0.410196362,KRT18,keratin 18 [Source:HGNC Symbol;Acc:HGNC:6430]
3880,2678.811397,2.570651649,0.300731232,8.548003575,1.25E-17,1.83E-15,KRT19,keratin 19 [Source:HGNC Symbol;Acc:HGNC:6436]
3881,0.557705456,1.091776913,1.075303859,1.015319441,0.30995358,0.494828909,KRT31,keratin 31 [Source:HGNC Symbol;Acc:HGNC:6448]
3882,0.373548656,-0.048029048,1.289513873,-0.037245856,0.970288976,NA,KRT32,keratin 32 [Source:HGNC Symbol;Acc:HGNC:6449]
3887,20.06047136,-0.883871095,0.295809105,-2.98797799,0.002808298,0.014286865,KRT81,keratin 81 [Source:HGNC Symbol;Acc:HGNC:6458]
3888,0.47830334,0.405656717,1.058262484,0.383323346,0.701480031,0.822026331,KRT82,keratin 82 [Source:HGNC Symbol;Acc:HGNC:6459]
3889,32.96064391,-0.647268077,0.535309898,-1.209146475,0.226606577,0.401325271,KRT83,keratin 83 [Source:HGNC Symbol;Acc:HGNC:6460]
3890,0.58791073,0.799249618,1.02739419,0.77793862,0.436605199,0.618816892,KRT84,keratin 84 [Source:HGNC Symbol;Acc:HGNC:6461]
3891,1.912194573,-1.913947752,0.68691438,-2.786297399,0.005331393,0.023768345,KRT85,keratin 85 [Source:HGNC Symbol;Acc:HGNC:6462]
3892,108.9545636,-1.217792167,0.289527201,-4.206140778,2.60E-05,0.000275148,KRT86,keratin 86 [Source:HGNC Symbol;Acc:HGNC:6463]
3895,4292.666049,-0.275690573,0.143232267,-1.92477979,0.054256913,0.144808044,KTN1,kinectin 1 [Source:HGNC Symbol;Acc:HGNC:6467]
3897,132.4387879,0.842033058,0.460681748,1.82779774,0.067579913,0.169410421,L1CAM,L1 cell adhesion molecule [Source:HGNC Symbol;Acc:HGNC:6470]
3898,435.1102508,2.969465636,0.232379352,12.7785262,2.16E-37,4.19E-34,LAD1,ladinin 1 [Source:HGNC Symbol;Acc:HGNC:6472]
3899,165.5683025,0.379473368,0.622059096,0.610027842,0.541843364,0.70699767,AFF3,ALF transcription elongation factor 3 [Source:HGNC Symbol;Acc:HGNC:6473]
3902,104.0531968,-0.408136356,0.54108245,-0.754296051,0.450671473,0.630966122,LAG3,lymphocyte activating 3 [Source:HGNC Symbol;Acc:HGNC:6476]
3903,524.3786362,0.947307946,0.501315042,1.889645963,0.058805326,0.153451583,LAIR1,leukocyte associated immunoglobulin like receptor 1 [Source:HGNC Symbol;Acc:HGNC:6477]
3904,15.02686486,0.332107961,0.656760292,0.505676067,0.613084072,0.760866814,LAIR2,leukocyte associated immunoglobulin like receptor 2 [Source:HGNC Symbol;Acc:HGNC:6478]
3908,515.3333263,-0.831446418,0.323254375,-2.572111875,0.010108022,0.039425222,LAMA2,laminin subunit alpha 2 [Source:HGNC Symbol;Acc:HGNC:6482]
3909,258.302198,0.454087389,0.391043871,1.16121853,0.245553041,0.42461041,LAMA3,laminin subunit alpha 3 [Source:HGNC Symbol;Acc:HGNC:6483]
3910,1455.574049,0.374655969,0.23675142,1.582486682,0.11353851,0.248511969,LAMA4,laminin subunit alpha 4 [Source:HGNC Symbol;Acc:HGNC:6484]
3911,5112.612363,0.432133327,0.18226233,2.370941527,0.017742838,0.061427599,LAMA5,laminin subunit alpha 5 [Source:HGNC Symbol;Acc:HGNC:6485]
3912,5665.837653,0.440650011,0.221166175,1.992393326,0.046327919,0.128376256,LAMB1,laminin subunit beta 1 [Source:HGNC Symbol;Acc:HGNC:6486]
3913,4858.187214,-0.182344486,0.1473702,-1.237322648,0.215967323,0.38946773,LAMB2,laminin subunit beta 2 [Source:HGNC Symbol;Acc:HGNC:6487]
3914,1630.784341,4.414221405,0.359531082,12.27771847,1.19E-34,1.33E-31,LAMB3,laminin subunit beta 3 [Source:HGNC Symbol;Acc:HGNC:6490]
3915,4681.477029,0.507000528,0.200976181,2.522689628,0.011646114,0.044184669,LAMC1,laminin subunit gamma 1 [Source:HGNC Symbol;Acc:HGNC:6492]
3916,4137.152176,0.15423745,0.148074521,1.041620461,0.297587678,0.481087937,LAMP1,lysosomal associated membrane protein 1 [Source:HGNC Symbol;Acc:HGNC:6499]
3918,2350.74181,1.31879769,0.282971649,4.660529405,3.15E-06,4.44E-05,LAMC2,laminin subunit gamma 2 [Source:HGNC Symbol;Acc:HGNC:6493]
3920,3167.108931,0.191445167,0.185486078,1.032126878,0.302012684,0.486050879,LAMP2,lysosomal associated membrane protein 2 [Source:HGNC Symbol;Acc:HGNC:6501]
3921,10887.47763,0.254617906,0.196189182,1.297818275,0.194349788,0.362684742,RPSA,ribosomal protein SA [Source:HGNC Symbol;Acc:HGNC:6502]
3925,1055.484747,0.348488914,0.269959609,1.290892797,0.196740854,0.365760735,STMN1,stathmin 1 [Source:HGNC Symbol;Acc:HGNC:6510]
3927,3145.376953,0.760255808,0.134651451,5.646101848,1.64E-08,4.32E-07,LASP1,LIM and SH3 protein 1 [Source:HGNC Symbol;Acc:HGNC:6513]
3929,7.544022447,0.901250486,0.746827263,1.206772343,0.22751983,0.402310337,LBP,lipopolysaccharide binding protein [Source:HGNC Symbol;Acc:HGNC:6517]
3930,725.7568123,-0.372792835,0.326127717,-1.143088478,0.253001858,0.433291888,LBR,lamin B receptor [Source:HGNC Symbol;Acc:HGNC:6518]
3931,362.5670706,0.020509288,0.263091293,0.077955024,0.93786383,0.967766486,LCAT,lecithin-cholesterol acyltransferase [Source:HGNC Symbol;Acc:HGNC:6522]
3932,574.2536725,0.99473642,0.746835462,1.331935173,0.182881492,0.347345228,LCK,"LCK proto-oncogene, Src family tyrosine kinase [Source:HGNC Symbol;Acc:HGNC:6524]"
3933,0.343456887,0.6733159,1.426808933,0.47190334,0.636995784,NA,LCN1,lipocalin 1 [Source:HGNC Symbol;Acc:HGNC:6525]
3934,257.51401,4.211407373,0.570925114,7.376461945,1.63E-13,1.30E-11,LCN2,lipocalin 2 [Source:HGNC Symbol;Acc:HGNC:6526]
3936,3957.798886,0.409501351,0.596784294,0.686179839,0.49259971,0.666759467,LCP1,lymphocyte cytosolic protein 1 [Source:HGNC Symbol;Acc:HGNC:6528]
3937,921.2625082,0.851532566,0.475499271,1.790817815,0.073322535,0.18045853,LCP2,lymphocyte cytosolic protein 2 [Source:HGNC Symbol;Acc:HGNC:6529]
3938,2.427393881,0.63586892,0.644400584,0.98676031,0.323760156,0.509093878,LCT,lactase [Source:HGNC Symbol;Acc:HGNC:6530]
3939,4905.264662,0.203407805,0.184854917,1.100364586,0.271173302,0.452875158,LDHA,lactate dehydrogenase A [Source:HGNC Symbol;Acc:HGNC:6535]
3945,3612.325864,-0.281896236,0.15277749,-1.845142468,0.065016817,0.164949231,LDHB,lactate dehydrogenase B [Source:HGNC Symbol;Acc:HGNC:6541]
3948,2.59361776,-0.328898908,0.987447353,-0.333079943,0.739073939,0.846686047,LDHC,lactate dehydrogenase C [Source:HGNC Symbol;Acc:HGNC:6544]
3949,588.0208153,0.317221235,0.470737812,0.67388093,0.500387017,0.673361758,LDLR,low density lipoprotein receptor [Source:HGNC Symbol;Acc:HGNC:6547]
3950,0.331557263,1.106581167,1.165482754,0.94946164,0.342385873,NA,LECT2,leukocyte cell derived chemotaxin 2 [Source:HGNC Symbol;Acc:HGNC:6550]
3952,8.37228853,2.08195235,0.862690786,2.413323968,0.015807762,0.055968646,LEP,leptin [Source:HGNC Symbol;Acc:HGNC:6553]
3953,692.8902936,-0.198081965,0.285415085,-0.69401365,0.487673648,0.662964167,LEPR,leptin receptor [Source:HGNC Symbol;Acc:HGNC:6554]
3954,498.8206473,0.041682001,0.080389666,0.518499496,0.604109811,0.754327472,LETM1,leucine zipper and EF-hand containing transmembrane protein 1 [Source:HGNC Symbol;Acc:HGNC:6556]
3955,229.9545125,0.961838963,0.421109285,2.284060214,0.022367992,0.073499169,LFNG,LFNG O-fucosylpeptide 3-beta-N-acetylglucosaminyltransferase [Source:HGNC Symbol;Acc:HGNC:6560]
3956,1921.665238,1.222835806,0.233157396,5.244679467,1.57E-07,3.19E-06,LGALS1,galectin 1 [Source:HGNC Symbol;Acc:HGNC:6561]
3957,40.75833924,0.473740899,0.604399063,0.783821365,0.433144936,0.615654467,LGALS2,galectin 2 [Source:HGNC Symbol;Acc:HGNC:6562]
3958,3717.444726,2.237815967,0.250866764,8.920336569,4.65E-19,8.14E-17,LGALS3,galectin 3 [Source:HGNC Symbol;Acc:HGNC:6563]
3959,7473.961173,0.134801692,0.153636687,0.877405617,0.380266363,0.566374066,LGALS3BP,galectin 3 binding protein [Source:HGNC Symbol;Acc:HGNC:6564]
3960,29.53141665,0.152598373,0.359577014,0.424383002,0.671286515,0.802638697,LGALS4,galectin 4 [Source:HGNC Symbol;Acc:HGNC:6565]
3963,1.610666852,1.653169488,0.702004753,2.354926347,0.018526377,0.063459723,LGALS7,galectin 7 [Source:HGNC Symbol;Acc:HGNC:6568]
3963,1.610666852,1.653169488,0.702004753,2.354926347,0.018526377,0.063459723,LGALS7B,galectin 7B [Source:HGNC Symbol;Acc:HGNC:34447]
3964,1541.149565,0.269290739,0.127351777,2.114542451,0.034468963,0.102956847,LGALS8,galectin 8 [Source:HGNC Symbol;Acc:HGNC:6569]
3965,858.2685618,0.986058807,0.491169407,2.007573749,0.044688606,0.125087063,LGALS9,galectin 9 [Source:HGNC Symbol;Acc:HGNC:6570]
