,,Table S2. List of DEGs across GSE153659.,,,,,,
,,,,,,,,
Gene_ID,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,Gene_Symbol,Gene_Description
4889,35.62022683,1.428706221,0.52287461,2.732406953,0.006287343,0.034561348,NPY5R,neuropeptide Y receptor Y5 [Source:HGNC Symbol;Acc:HGNC:7958]
4891,3951.599644,-0.163274155,0.155868446,-1.047512559,0.294863243,0.485611424,SLC11A2,solute carrier family 11 member 2 [Source:HGNC Symbol;Acc:HGNC:10908]
4892,0.967195354,0.023733475,0.794340573,0.029878211,0.976164184,0.988174406,NRAP,nebulin related anchoring protein [Source:HGNC Symbol;Acc:HGNC:7988]
4893,1615.892363,0.11669818,0.159187587,0.733085928,0.463506022,0.64391982,NRAS,"NRAS proto-oncogene, GTPase [Source:HGNC Symbol;Acc:HGNC:7989]"
4897,2368.998976,-3.08230985,0.360658961,-8.546328213,1.27E-17,5.77E-15,NRCAM,neuronal cell adhesion molecule [Source:HGNC Symbol;Acc:HGNC:7994]
4898,3762.658068,-0.084201084,0.073416832,-1.146890732,0.251426784,0.438101323,NRDC,nardilysin convertase [Source:HGNC Symbol;Acc:HGNC:7995]
4899,888.0512478,-0.0886798,0.114962516,-0.771380126,0.440481652,0.624418801,NRF1,nuclear respiratory factor 1 [Source:HGNC Symbol;Acc:HGNC:7996]
4900,386.0936432,-0.781434934,0.250698104,-3.11703567,0.001826795,0.014061973,NRGN,neurogranin [Source:HGNC Symbol;Acc:HGNC:8000]
4901,250.2943706,0.539396396,0.163610718,3.296828004,0.000977834,0.008858744,NRL,neural retina leucine zipper [Source:HGNC Symbol;Acc:HGNC:8002]
4902,10.08599289,-0.432310716,0.406240516,-1.064174296,0.287249749,0.477488225,NRTN,neurturin [Source:HGNC Symbol;Acc:HGNC:8007]
4904,12467.18633,0.248883199,0.102120456,2.437153221,0.014803405,0.063576469,YBX1,Y-box binding protein 1 [Source:HGNC Symbol;Acc:HGNC:8014]
4905,1813.591908,0.384535249,0.167925062,2.28992173,0.022025854,0.084387855,NSF,"N-ethylmaleimide sensitive factor, vesicle fusing ATPase [Source:HGNC Symbol;Acc:HGNC:8016]"
4907,3791.148037,-1.137657473,0.23794078,-4.781263114,1.74E-06,5.86E-05,NT5E,5'-nucleotidase ecto [Source:HGNC Symbol;Acc:HGNC:8021]
4908,16.24936984,0.386087786,0.458702099,0.841696139,0.39995806,0.587943781,NTF3,neurotrophin 3 [Source:HGNC Symbol;Acc:HGNC:8023]
4909,38.36876199,-0.173439949,0.463949535,-0.373833651,0.708528082,0.830062521,NTF4,neurotrophin 4 [Source:HGNC Symbol;Acc:HGNC:8024]
4913,265.1457205,0.154649519,0.154590623,1.000380976,0.317126173,0.508757889,NTHL1,nth like DNA glycosylase 1 [Source:HGNC Symbol;Acc:HGNC:8028]
4914,15.62501719,-0.549129509,0.579242274,-0.948013525,0.343122569,0.533679989,NTRK1,neurotrophic receptor tyrosine kinase 1 [Source:HGNC Symbol;Acc:HGNC:8031]
4915,17712.23634,-0.063118601,0.327657946,-0.192635649,0.847244324,0.916623834,NTRK2,neurotrophic receptor tyrosine kinase 2 [Source:HGNC Symbol;Acc:HGNC:8032]
4916,300.7771968,-0.863655841,0.300901859,-2.870224344,0.004101807,0.025411875,NTRK3,neurotrophic receptor tyrosine kinase 3 [Source:HGNC Symbol;Acc:HGNC:8033]
4917,4.546306669,0.958216183,0.539097166,1.777446151,0.075494863,0.197595569,NTN3,netrin 3 [Source:HGNC Symbol;Acc:HGNC:8030]
4919,200.8108403,-0.984629038,0.372727341,-2.641687178,0.008249421,0.041961399,ROR1,receptor tyrosine kinase like orphan receptor 1 [Source:HGNC Symbol;Acc:HGNC:10256]
4920,586.7531722,0.794214671,0.428405113,1.853887005,0.063755327,0.175642369,ROR2,receptor tyrosine kinase like orphan receptor 2 [Source:HGNC Symbol;Acc:HGNC:10257]
4921,2432.38676,0.834616271,0.287946627,2.898510325,0.0037494,0.023832021,DDR2,discoidin domain receptor tyrosine kinase 2 [Source:HGNC Symbol;Acc:HGNC:2731]
4922,26.084357,1.590988025,0.658312203,2.416768239,0.015658984,0.06621009,NTS,neurotensin [Source:HGNC Symbol;Acc:HGNC:8038]
4923,7.486328256,-0.2537039,0.777218074,-0.32642563,0.744102349,0.853613926,NTSR1,neurotensin receptor 1 [Source:HGNC Symbol;Acc:HGNC:8039]
4924,8734.66573,-0.023138607,0.105418763,-0.219492303,0.826266575,0.903822847,NUCB1,nucleobindin 1 [Source:HGNC Symbol;Acc:HGNC:8043]
4925,2278.052804,0.828028718,0.214039856,3.868572573,0.000109474,0.001669647,NUCB2,nucleobindin 2 [Source:HGNC Symbol;Acc:HGNC:8044]
4926,13844.50223,-0.422473728,0.138974873,-3.039928871,0.00236634,0.016921588,NUMA1,nuclear mitotic apparatus protein 1 [Source:HGNC Symbol;Acc:HGNC:8059]
4927,1536.025112,0.536253499,0.152897523,3.507273947,0.000452723,0.005013446,NUP88,nucleoporin 88 [Source:HGNC Symbol;Acc:HGNC:8067]
4928,4005.522297,0.230269232,0.148589622,1.54969929,0.121213709,0.271649613,NUP98,nucleoporin 98 and 96 precursor [Source:HGNC Symbol;Acc:HGNC:8068]
4929,709.9630207,-0.252523382,0.602829389,-0.418896932,0.675291459,0.806755503,NR4A2,nuclear receptor subfamily 4 group A member 2 [Source:HGNC Symbol;Acc:HGNC:7981]
4931,776.4918514,-0.171528936,0.089309378,-1.920615058,0.054780255,0.158114843,NVL,nuclear VCP like [Source:HGNC Symbol;Acc:HGNC:8070]
4935,73.14935793,-0.203412768,0.309679082,-0.656850202,0.511277241,0.683455316,GPR143,G protein-coupled receptor 143 [Source:HGNC Symbol;Acc:HGNC:20145]
4938,791.3462371,-0.47314115,0.364906793,-1.296608227,0.19476602,0.370380553,OAS1,2'-5'-oligoadenylate synthetase 1 [Source:HGNC Symbol;Acc:HGNC:8086]
4939,1265.115814,-0.352432133,0.382739747,-0.920814041,0.357147523,0.54730876,OAS2,2'-5'-oligoadenylate synthetase 2 [Source:HGNC Symbol;Acc:HGNC:8087]
4940,1567.907915,-0.409150134,0.320300782,-1.277393489,0.201463362,0.378739815,OAS3,2'-5'-oligoadenylate synthetase 3 [Source:HGNC Symbol;Acc:HGNC:8088]
4942,3463.135505,0.671867735,0.2223519,3.021641522,0.002514081,0.017734701,OAT,ornithine aminotransferase [Source:HGNC Symbol;Acc:HGNC:8091]
4943,723.2316245,-0.305413773,0.09508647,-3.211958266,0.001318335,0.011011171,TBC1D25,TBC1 domain family member 25 [Source:HGNC Symbol;Acc:HGNC:8092]
4946,12650.7878,0.33888074,0.183524831,1.846511657,0.064817948,0.177662088,OAZ1,ornithine decarboxylase antizyme 1 [Source:HGNC Symbol;Acc:HGNC:8095]
4947,3864.562341,0.269650369,0.188338858,1.431729869,0.152221145,0.315300022,OAZ2,ornithine decarboxylase antizyme 2 [Source:HGNC Symbol;Acc:HGNC:8096]
4948,236.1740175,1.555505768,0.625977582,2.484922482,0.012957965,0.057812616,OCA2,OCA2 melanosomal transmembrane protein [Source:HGNC Symbol;Acc:HGNC:8101]
4952,2148.514665,-0.057046758,0.188946778,-0.30191972,0.762713262,0.865053949,OCRL,OCRL inositol polyphosphate-5-phosphatase [Source:HGNC Symbol;Acc:HGNC:8108]
4953,4428.762404,0.208971612,0.219672247,0.95128818,0.341458106,0.532116278,ODC1,ornithine decarboxylase 1 [Source:HGNC Symbol;Acc:HGNC:8109]
4957,1269.989152,-0.395847622,0.135921737,-2.912320212,0.003587547,0.02307428,ODF2,outer dense fiber of sperm tails 2 [Source:HGNC Symbol;Acc:HGNC:8114]
4958,999.0932959,0.608004525,0.387705251,1.568213284,0.116831365,0.264482525,OMD,osteomodulin [Source:HGNC Symbol;Acc:HGNC:8134]
4967,5933.896799,0.817466327,0.170520017,4.793961091,1.64E-06,5.59E-05,OGDH,oxoglutarate dehydrogenase [Source:HGNC Symbol;Acc:HGNC:8124]
4968,734.53906,-0.3267894,0.11192876,-2.919619586,0.003504589,0.022679822,OGG1,8-oxoguanine DNA glycosylase [Source:HGNC Symbol;Acc:HGNC:8125]
4969,1382.783158,1.219055981,0.451908279,2.697573908,0.006984678,0.037287705,OGN,osteoglycin [Source:HGNC Symbol;Acc:HGNC:8126]
4973,336.7328013,-1.839336803,0.551526982,-3.3349897,0.000853026,0.008030541,OLR1,oxidized low density lipoprotein receptor 1 [Source:HGNC Symbol;Acc:HGNC:8133]
4974,9.72014254,-0.160513604,0.473429886,-0.339044087,0.734576518,0.846929145,OMG,oligodendrocyte myelin glycoprotein [Source:HGNC Symbol;Acc:HGNC:8135]
4975,1.117961295,-1.119841387,1.0615154,-1.054945964,0.291450039,0.481794892,OMP,olfactory marker protein [Source:HGNC Symbol;Acc:HGNC:8136]
4976,2853.894857,0.715412283,0.216951287,3.297571056,0.00097525,0.008844425,OPA1,OPA1 mitochondrial dynamin like GTPase [Source:HGNC Symbol;Acc:HGNC:8140]
4978,56.91274972,-1.359105069,0.722172724,-1.88196677,0.059840528,0.167831417,OPCML,opioid binding protein/cell adhesion molecule like [Source:HGNC Symbol;Acc:HGNC:8143]
4982,2193.210882,1.500727852,0.486188684,3.086719005,0.002023788,0.015109104,TNFRSF11B,TNF receptor superfamily member 11b [Source:HGNC Symbol;Acc:HGNC:11909]
4983,500.3876143,0.65233261,0.173574425,3.758229985,0.00017112,0.002366159,OPHN1,oligophrenin 1 [Source:HGNC Symbol;Acc:HGNC:8148]
4985,8.707628421,0.662368278,0.542296439,1.22141366,0.221929438,0.403937416,OPRD1,opioid receptor delta 1 [Source:HGNC Symbol;Acc:HGNC:8153]
4986,5.401113393,1.492135197,0.535403468,2.786935993,0.005320899,0.030681305,OPRK1,opioid receptor kappa 1 [Source:HGNC Symbol;Acc:HGNC:8154]
4987,75.22294808,-0.501490683,0.267496186,-1.874758257,0.060825988,0.169783006,OPRL1,opioid related nociceptin receptor 1 [Source:HGNC Symbol;Acc:HGNC:8155]
4988,53.7158543,2.169951081,0.721819959,3.006222055,0.002645158,0.018369222,OPRM1,opioid receptor mu 1 [Source:HGNC Symbol;Acc:HGNC:8156]
4990,0.62813857,1.337707993,1.13661458,1.176923133,0.239226188,NA,SIX6,SIX homeobox 6 [Source:HGNC Symbol;Acc:HGNC:10892]
4992,0.41695532,-0.398587259,1.535873271,-0.259518325,0.795235345,NA,OR1F1,olfactory receptor family 1 subfamily F member 1 [Source:HGNC Symbol;Acc:HGNC:8194]
4993,4.059060462,0.668201744,0.485160459,1.377279892,0.16842573,0.336943137,OR2C1,olfactory receptor family 2 subfamily C member 1 [Source:HGNC Symbol;Acc:HGNC:8242]
4994,1.130408381,-0.30344254,1.037718537,-0.292413144,0.76997076,0.869535145,OR3A1,olfactory receptor family 3 subfamily A member 1 [Source:HGNC Symbol;Acc:HGNC:8282]
4995,1.051384937,-0.701991297,1.003695142,-0.699406889,0.484297784,0.662179559,OR3A2,olfactory receptor family 3 subfamily A member 2 [Source:HGNC Symbol;Acc:HGNC:8283]
4998,44.10626204,0.001845571,0.337065817,0.005475404,0.995631282,0.997687712,ORC1,origin recognition complex subunit 1 [Source:HGNC Symbol;Acc:HGNC:8487]
4999,1174.324874,0.103683135,0.094393345,1.098415739,0.272022993,0.461500965,ORC2,origin recognition complex subunit 2 [Source:HGNC Symbol;Acc:HGNC:8488]
5000,1535.03246,0.398700896,0.126578294,3.149836217,0.00163362,0.012974545,ORC4,origin recognition complex subunit 4 [Source:HGNC Symbol;Acc:HGNC:8490]
5001,528.1505328,0.147304688,0.110477985,1.333339747,0.182420336,0.354669096,ORC5,origin recognition complex subunit 5 [Source:HGNC Symbol;Acc:HGNC:8491]
5002,894.9308444,-0.780275075,0.370809817,-2.104246,0.035356994,0.116568301,SLC22A18,solute carrier family 22 member 18 [Source:HGNC Symbol;Acc:HGNC:10964]
5003,149.8001679,-0.49306659,0.265811772,-1.8549464,0.063603881,0.175345313,SLC22A18AS,SLC22A18 antisense RNA [Source:HGNC Symbol;Acc:HGNC:10965]
5004,5.06862261,0.14661009,0.494882788,0.296252151,0.767037525,0.867591566,ORM1,orosomucoid 1 [Source:HGNC Symbol;Acc:HGNC:8498]
5005,5.816969638,0.002029581,0.705948524,0.00287497,0.997706109,0.998770935,ORM2,orosomucoid 2 [Source:HGNC Symbol;Acc:HGNC:8499]
5007,3299.113779,0.288905846,0.133316205,2.167072234,0.030229347,0.104627747,OSBP,oxysterol binding protein [Source:HGNC Symbol;Acc:HGNC:8503]
5008,37.50602353,-1.393544962,0.592018717,-2.353886661,0.018578275,0.074684372,OSM,oncostatin M [Source:HGNC Symbol;Acc:HGNC:8506]
5009,4.565784844,0.738383286,0.798608542,0.924587263,0.355180641,0.545368769,OTC,ornithine transcarbamylase [Source:HGNC Symbol;Acc:HGNC:8512]
5010,162.1256591,-0.605395938,0.374522635,-1.616446864,0.105997733,0.247956622,CLDN11,claudin 11 [Source:HGNC Symbol;Acc:HGNC:8514]
5013,2.192720819,-0.844253182,0.794456116,-1.062680701,0.287926776,0.478161682,OTX1,orthodenticle homeobox 1 [Source:HGNC Symbol;Acc:HGNC:8521]
5016,71.30440686,-0.486498517,0.386265537,-1.259492423,0.207852525,0.386502064,OVGP1,oviductal glycoprotein 1 [Source:HGNC Symbol;Acc:HGNC:8524]
5017,186.1638654,0.208175274,0.486030138,0.428317624,0.668419889,0.802104134,OVOL1,ovo like transcriptional repressor 1 [Source:HGNC Symbol;Acc:HGNC:8525]
5018,4866.607956,0.102281195,0.167254611,0.6115299,0.54084883,0.707463054,OXA1L,OXA1L mitochondrial inner membrane protein [Source:HGNC Symbol;Acc:HGNC:8526]
5019,1699.877588,0.514933965,0.178448835,2.885611244,0.003906544,0.024575505,OXCT1,3-oxoacid CoA-transferase 1 [Source:HGNC Symbol;Acc:HGNC:8527]
5020,7.64780528,0.498381373,0.314680056,1.583771716,0.113245678,0.259053746,OXT,oxytocin/neurophysin I prepropeptide [Source:HGNC Symbol;Acc:HGNC:8528]
5021,59.91144062,-1.610535183,0.33123503,-4.862212739,1.16E-06,4.18E-05,OXTR,oxytocin receptor [Source:HGNC Symbol;Acc:HGNC:8529]
5023,116.2135881,-0.349245659,0.754104517,-0.463126331,0.643273817,0.784581593,P2RX1,purinergic receptor P2X 1 [Source:HGNC Symbol;Acc:HGNC:8533]
5024,4.246098549,0.685579593,0.486278004,1.409851127,0.158583646,0.323455003,P2RX3,purinergic receptor P2X 3 [Source:HGNC Symbol;Acc:HGNC:8534]
5025,980.32579,-0.400108352,0.172668357,-2.317207161,0.02049245,0.080044009,P2RX4,purinergic receptor P2X 4 [Source:HGNC Symbol;Acc:HGNC:8535]
5026,146.7171956,1.131186189,0.950825528,1.189688492,0.23416885,0.417693174,P2RX5,purinergic receptor P2X 5 [Source:HGNC Symbol;Acc:HGNC:8536]
5027,259.1719805,-0.238315062,0.414717786,-0.574643938,0.56553213,0.726725148,P2RX7,purinergic receptor P2X 7 [Source:HGNC Symbol;Acc:HGNC:8537]
5028,151.4267511,0.259766956,0.241182023,1.077057702,0.281454488,0.471419514,P2RY1,purinergic receptor P2Y1 [Source:HGNC Symbol;Acc:HGNC:8539]
5029,2271.825944,-0.020211868,0.337286831,-0.059924866,0.952215475,0.975902945,P2RY2,purinergic receptor P2Y2 [Source:HGNC Symbol;Acc:HGNC:8541]
5030,6.719381294,-0.445595626,0.450608183,-0.988876018,0.322723805,0.514219998,P2RY4,pyrimidinergic receptor P2Y4 [Source:HGNC Symbol;Acc:HGNC:8542]
5031,340.6224374,-1.93936925,0.43809308,-4.426842917,9.56E-06,0.000241971,P2RY6,pyrimidinergic receptor P2Y6 [Source:HGNC Symbol;Acc:HGNC:8543]
5032,358.1000463,-0.469388464,0.212845331,-2.205303083,0.027432834,0.098035624,P2RY11,purinergic receptor P2Y11 [Source:HGNC Symbol;Acc:HGNC:8540]
5033,1678.176022,0.173590373,0.203231922,0.854149146,0.393022356,0.581523681,P4HA1,prolyl 4-hydroxylase subunit alpha 1 [Source:HGNC Symbol;Acc:HGNC:8546]
5034,17538.95573,0.147451989,0.121316566,1.215431605,0.22420152,0.406390529,P4HB,prolyl 4-hydroxylase subunit beta [Source:HGNC Symbol;Acc:HGNC:8548]
5036,4267.026122,0.144466172,0.117308574,1.231505657,0.218133802,0.399535706,PA2G4,proliferation-associated 2G4 [Source:HGNC Symbol;Acc:HGNC:8550]
5037,25913.10731,0.289272941,0.190509077,1.518420777,0.128908357,0.283386896,PEBP1,phosphatidylethanolamine binding protein 1 [Source:HGNC Symbol;Acc:HGNC:8630]
5042,45.44091615,-0.499718049,0.230885136,-2.164357822,0.030436898,0.105100488,PABPC3,poly(A) binding protein cytoplasmic 3 [Source:HGNC Symbol;Acc:HGNC:8556]
5045,6479.896265,-0.192553136,0.200702588,-0.959395384,0.3373596,0.528002769,FURIN,"furin, paired basic amino acid cleaving enzyme [Source:HGNC Symbol;Acc:HGNC:8568]"
5046,145.6881654,0.883422312,0.425844561,2.074518248,0.038031206,0.122654453,PCSK6,proprotein convertase subtilisin/kexin type 6 [Source:HGNC Symbol;Acc:HGNC:8569]
5047,2.089120785,-2.931863572,1.603916009,-1.827940837,0.067558431,0.182632981,PAEP,progestagen associated endometrial protein [Source:HGNC Symbol;Acc:HGNC:8573]
5048,6354.566938,0.22174178,0.137134463,1.616966113,0.105885596,0.247817914,PAFAH1B1,platelet activating factor acetylhydrolase 1b regulatory subunit 1 [Source:HGNC Symbol;Acc:HGNC:8574]
5049,3596.128956,-0.148184447,0.103614211,-1.430155635,0.152672355,0.315746539,PAFAH1B2,platelet activating factor acetylhydrolase 1b catalytic subunit 2 [Source:HGNC Symbol;Acc:HGNC:8575]
5050,319.3449232,-1.197424571,0.234775334,-5.100299721,3.39E-07,1.48E-05,PAFAH1B3,platelet activating factor acetylhydrolase 1b catalytic subunit 3 [Source:HGNC Symbol;Acc:HGNC:8576]
5051,963.172499,0.114924546,0.112734603,1.019425644,0.308000937,0.499657491,PAFAH2,platelet activating factor acetylhydrolase 2 [Source:HGNC Symbol;Acc:HGNC:8579]
5052,11599.35502,0.723376858,0.145921433,4.957303693,7.15E-07,2.81E-05,PRDX1,peroxiredoxin 1 [Source:HGNC Symbol;Acc:HGNC:9352]
5053,26.38024442,0.880150505,0.496431935,1.772953034,0.07623649,0.198926055,PAH,phenylalanine hydroxylase [Source:HGNC Symbol;Acc:HGNC:8582]
5054,1832.33816,-2.35774944,0.552330047,-4.268732892,1.97E-05,0.000433183,SERPINE1,serpin family E member 1 [Source:HGNC Symbol;Acc:HGNC:8583]
5055,18.6160848,-4.12194801,0.874902806,-4.711321056,2.46E-06,7.79E-05,SERPINB2,serpin family B member 2 [Source:HGNC Symbol;Acc:HGNC:8584]
5058,3156.352663,-0.109199556,0.18798498,-0.580895115,0.561311145,0.723623054,PAK1,p21 (RAC1) activated kinase 1 [Source:HGNC Symbol;Acc:HGNC:8590]
5062,3205.903689,-0.122905672,0.13133357,-0.935828304,0.349361596,0.539850958,PAK2,p21 (RAC1) activated kinase 2 [Source:HGNC Symbol;Acc:HGNC:8591]
5063,1496.612007,0.702365919,0.528352695,1.329350499,0.183732361,0.356186353,PAK3,p21 (RAC1) activated kinase 3 [Source:HGNC Symbol;Acc:HGNC:8592]
5064,1934.490289,-1.385197311,0.23678485,-5.850025089,4.91E-09,3.67E-07,PALM,paralemmin [Source:HGNC Symbol;Acc:HGNC:8594]
5066,13253.33371,-1.071266767,0.195950966,-5.467014484,4.58E-08,2.65E-06,PAM,peptidylglycine alpha-amidating monooxygenase [Source:HGNC Symbol;Acc:HGNC:8596]
5067,94.55581676,1.509504666,0.521517054,2.894449289,0.003798243,0.02407179,CNTN3,contactin 3 [Source:HGNC Symbol;Acc:HGNC:2173]
5069,218.7939126,-1.018420355,0.301980774,-3.372467532,0.000744979,0.007233594,PAPPA,pappalysin 1 [Source:HGNC Symbol;Acc:HGNC:8602]
5071,115.1755129,0.474020228,0.221309995,2.141883502,0.032202858,0.109425941,PRKN,parkin RBR E3 ubiquitin protein ligase [Source:HGNC Symbol;Acc:HGNC:8607]
5073,1818.991219,-0.047620752,0.081291899,-0.585799478,0.558010274,0.721198718,PARN,poly(A)-specific ribonuclease [Source:HGNC Symbol;Acc:HGNC:8609]
5074,2177.737869,-0.462634331,0.234642244,-1.971658309,0.048648626,0.145676672,PAWR,pro-apoptotic WT1 regulator [Source:HGNC Symbol;Acc:HGNC:8614]
5075,24.24719451,2.355348243,0.68148449,3.456202274,0.000547844,0.005728645,PAX1,paired box 1 [Source:HGNC Symbol;Acc:HGNC:8615]
5076,0.594973166,-0.523353232,1.417353302,-0.369246843,0.711943743,NA,PAX2,paired box 2 [Source:HGNC Symbol;Acc:HGNC:8616]
5077,0.55320478,0.854363613,1.796636383,0.475535072,0.634405641,NA,PAX3,paired box 3 [Source:HGNC Symbol;Acc:HGNC:8617]
5079,235.0176432,2.017472913,1.419726524,1.421029246,0.155308257,0.319297074,PAX5,paired box 5 [Source:HGNC Symbol;Acc:HGNC:8619]
5080,37.67323326,0.623678737,0.20040181,3.112141234,0.001857356,0.014237032,PAX6,paired box 6 [Source:HGNC Symbol;Acc:HGNC:8620]
5081,0.561363286,2.736962818,2.068516712,1.323152384,0.185784707,NA,PAX7,paired box 7 [Source:HGNC Symbol;Acc:HGNC:8621]
5082,739.5235573,0.072796303,0.170027754,0.428143646,0.668546542,0.802124724,PDCL,phosducin like [Source:HGNC Symbol;Acc:HGNC:8770]
5083,82.26942324,-0.472861187,0.490635263,-0.963773342,0.335159575,0.525699848,PAX9,paired box 9 [Source:HGNC Symbol;Acc:HGNC:8623]
5087,5891.230632,0.017088103,0.205326016,0.083224247,0.933673233,0.966611009,PBX1,PBX homeobox 1 [Source:HGNC Symbol;Acc:HGNC:8632]
5089,5455.477061,-0.059874425,0.104777601,-0.571442982,0.5676994,0.728244319,PBX2,PBX homeobox 2 [Source:HGNC Symbol;Acc:HGNC:8633]
5090,2875.676061,-0.343005704,0.293414781,-1.169013039,0.242398378,0.42734465,PBX3,PBX homeobox 3 [Source:HGNC Symbol;Acc:HGNC:8634]
5091,1676.451169,-1.548047993,0.330134052,-4.689149714,2.74E-06,8.51E-05,PC,pyruvate carboxylase [Source:HGNC Symbol;Acc:HGNC:8636]
5092,1919.718351,-0.07441062,0.175725172,-0.42344884,0.671967818,0.804106189,PCBD1,pterin-4 alpha-carbinolamine dehydratase 1 [Source:HGNC Symbol;Acc:HGNC:8646]
5093,9556.769575,0.375426374,0.156209483,2.403352001,0.016245541,0.068085957,PCBP1,poly(rC) binding protein 1 [Source:HGNC Symbol;Acc:HGNC:8647]
5094,15092.46269,-0.055069331,0.089686421,-0.61402084,0.539201556,0.705931819,PCBP2,poly(rC) binding protein 2 [Source:HGNC Symbol;Acc:HGNC:8648]
5095,1133.050638,0.352361513,0.257394505,1.368955069,0.17101332,0.34012891,PCCA,propionyl-CoA carboxylase subunit alpha [Source:HGNC Symbol;Acc:HGNC:8653]
5096,1453.434255,0.463280821,0.205446898,2.254990591,0.024133919,0.089745521,PCCB,propionyl-CoA carboxylase subunit beta [Source:HGNC Symbol;Acc:HGNC:8654]
5097,3117.162532,-0.847281791,0.253288249,-3.345128693,0.000822444,0.007797423,PCDH1,protocadherin 1 [Source:HGNC Symbol;Acc:HGNC:8655]
5098,779.8984852,-0.370247111,0.343743932,-1.077101517,0.281434916,0.471414792,PCDHGC3,"protocadherin gamma subfamily C, 3 [Source:HGNC Symbol;Acc:HGNC:8716]"
5099,817.9790405,-0.331897466,0.331289915,-1.001833897,0.316423823,0.507891732,PCDH7,protocadherin 7 [Source:HGNC Symbol;Acc:HGNC:8659]
5100,34.66946671,-0.620700819,0.547491115,-1.133718523,0.256912637,0.444959974,PCDH8,protocadherin 8 [Source:HGNC Symbol;Acc:HGNC:8660]
5101,377.8967882,0.174664231,0.390644988,0.447117553,0.654790186,0.792325419,PCDH9,protocadherin 9 [Source:HGNC Symbol;Acc:HGNC:8661]
5104,116.3815846,2.077217847,0.871009032,2.384840765,0.017086515,0.070477493,SERPINA5,serpin family A member 5 [Source:HGNC Symbol;Acc:HGNC:8723]
5105,7.120754566,0.981802089,1.062120602,0.924379103,0.355288971,0.545463106,PCK1,phosphoenolpyruvate carboxykinase 1 [Source:HGNC Symbol;Acc:HGNC:8724]
5106,1364.088399,-0.341850282,0.226165937,-1.51150207,0.130660582,0.28586435,PCK2,"phosphoenolpyruvate carboxykinase 2, mitochondrial [Source:HGNC Symbol;Acc:HGNC:8725]"
5108,6874.066266,0.02540477,0.131836097,0.19269965,0.847194198,0.916623834,PCM1,pericentriolar material 1 [Source:HGNC Symbol;Acc:HGNC:8727]
